Freq/Channel,Start,Stop,Min Amp,Peak Amp,CFAR Low,CFAR High,message start
39,699531252442255,699531252451672,636,19743,94,293,0.0
13,699531252454604,699531252463771,17751,27578,132,325,699531252194437.0
12,699531252456687,699531252463937,3501,23774,160,314,0.0
28,699531252467672,699531252476422,3375,18229,94,276,0.0
29,699531252467838,699531252477255,18799,26753,66,262,699531252194437.0
30,699531252468172,699531252477672,3004,20053,83,283,0.0
10,699531252481521,699531252488104,210,1107,129,269,0.0
11,699531252480271,699531252489854,857,14589,87,290,0.0
12,699531252480687,699531252490104,17915,27413,108,307,699531252194437.0
13,699531252480771,699531252490521,1860,21545,122,325,0.0
47,699531252493755,699531252503005,636,10886,90,283,0.0
48,699531252494005,699531252503338,18329,25070,80,276,699531252194437.0
49,699531252494088,699531252503672,4300,15244,90,290,0.0
12,699531252506437,699531252515437,1465,19412,241,430,0.0
13,699531252506937,699531252515687,18572,26337,258,444,699531252194437.0
31,699531252520838,699531252527172,251,991,101,234,0.0
28,699531252519505,699531252529088,1234,15941,76,279,0.0
29,699531252519838,699531252529422,16772,28512,94,297,699531252194437.0
30,699531252520338,699531252529755,720,17816,104,304,0.0
10,699531252533437,699531252540604,233,1194,108,258,0.0
12,699531252532687,699531252541854,17962,26477,143,335,699531252194437.0
11,699531252532271,699531252541937,1829,16705,108,311,0.0
13,699531252533104,699531252542521,299,23874,143,339,0.0
50,699531252546922,699531252554422,220,1011,125,283,0.0
47,699531252545755,699531252554838,744,17432,90,279,0.0
48,699531252545922,699531252555172,17114,26557,62,255,699531252194437.0
49,699531252546172,699531252555505,3090,22651,97,293,0.0
30,699531252560505,699531252566922,222,1253,118,251,0.0
27,699531252558755,699531252567672,250,18831,97,283,0.0
28,699531252559088,699531252568172,15826,28413,94,286,699531252194437.0
29,699531252559172,699531252568755,4000,16988,101,304,0.0
17,699531252570974,699531252578307,4367,20795,97,251,0.0
18,699531252571224,699531252580724,16651,27161,115,314,699531252194437.0
4,699531252584604,699531252593854,17746,26244,101,293,699531252194437.0
3,699531252584354,699531252593937,2115,16090,101,304,0.0
5,699531252584771,699531252594521,1348,22939,94,300,0.0
37,699531252597838,699531252606838,1578,15361,94,283,0.0
38,699531252598088,699531252607172,16213,27554,83,272,699531252194437.0
39,699531252598172,699531252607588,4144,19542,83,283,0.0
10,699531252610687,699531252619771,17607,28403,94,283,699531252194437.0
9,699531252610354,699531252620021,1387,17984,101,304,0.0
11,699531252610854,699531252620521,1751,23235,111,314,0.0
29,699531252623505,699531252633088,2691,21072,76,279,0.0
30,699531252623922,699531252633338,15731,27931,94,293,699531252194437.0
31,699531252624088,699531252633755,175,13738,87,290,0.0
42,699531252636588,699531252646088,1235,17589,111,311,0.0
43,699531252637255,699531252646172,17651,28126,111,300,699531252194437.0
44,699531252637088,699531252646755,930,19228,87,290,0.0
11,699531252649187,699531252656687,2123,18776,115,272,0.0
12,699531252649687,699531252658771,19234,27625,125,318,699531252194437.0
13,699531252650437,699531252659521,261,13678,171,360,0.0
30,699531252663422,699531252670505,254,1249,90,241,0.0
27,699531252662672,699531252672338,3120,23096,76,279,0.0
28,699531252662922,699531252672338,16987,27174,62,258,699531252194437.0
29,699531252663172,699531252672755,888,20727,87,286,0.0
43,699531252677005,699531252683422,555,1130,104,237,699531252194437.0
39,699531252677172,699531252684422,175,1090,104,255,0.0
40,699531252675755,699531252685088,518,14715,90,286,0.0
41,699531252676005,699531252685172,16212,26777,94,286,699531252194437.0
42,699531252676088,699531252685672,3875,17141,94,293,0.0
7,699531252688271,699531252697854,1163,18290,118,318,0.0
8,699531252688687,699531252698104,17992,27759,115,311,699531252194437.0
9,699531252689021,699531252698604,1241,21677,125,325,0.0
30,699531252701755,699531252711422,17377,26048,76,279,699531252194437.0
31,699531252702005,699531252711755,3928,19432,69,276,0.0
0,699531252714437,699531252723854,1144,17970,146,346,0.0
1,699531252714687,699531252724104,17032,27730,125,321,699531252194437.0
2,699531252715354,699531252724521,352,15928,122,314,0.0
26,699531252728672,699531252735172,172,1153,87,223,0.0
23,699531252727338,699531252736005,765,11090,90,272,0.0
24,699531252727755,699531252737422,17733,25991,83,286,699531252194437.0
25,699531252728172,699531252737838,4053,15577,101,304,0.0
19,699531252742338,699531252749422,390,1324,118,265,0.0
48,699531252740672,699531252749755,3123,16119,90,279,0.0
49,699531252741255,699531252750172,17611,28136,115,300,699531252194437.0
50,699531252742422,699531252750588,302,13953,129,300,0.0
18,699531252754891,699531252761557,379,1194,143,283,0.0
15,699531252753141,699531252762474,4242,16997,269,465,0.0
16,699531252753224,699531252762641,16387,29159,97,297,699531252194437.0
17,699531252753724,699531252763307,3732,14230,118,321,0.0
35,699531252767838,699531252774838,225,1329,87,234,0.0
36,699531252766755,699531252775505,929,17520,87,272,0.0
37,699531252767005,699531252776172,16748,26156,94,286,699531252194437.0
38,699531252767255,699531252776588,1515,17563,108,304,0.0
6,699531252781271,699531252788437,262,1146,122,272,0.0
3,699531252779354,699531252788937,3540,20232,108,311,0.0
4,699531252779771,699531252788937,17129,29305,108,300,699531252194437.0
5,699531252779937,699531252789521,4231,15044,122,321,0.0
27,699531252792672,699531252802172,3035,22196,87,286,0.0
28,699531252793005,699531252802172,18249,25722,104,297,699531252194437.0
29,699531252793338,699531252802755,671,12441,80,276,0.0
43,699531252805672,699531252814838,3769,24368,108,300,0.0
44,699531252806005,699531252815172,18145,26662,108,300,699531252194437.0
45,699531252806088,699531252815588,574,14688,80,279,0.0
15,699531252818557,699531252827391,18340,26920,244,430,699531252194437.0
14,699531252818057,699531252827474,743,16392,101,297,0.0
42,699531252832588,699531252839922,214,1046,87,241,0.0
39,699531252831588,699531252840755,794,18176,69,262,0.0
40,699531252832005,699531252841172,16872,27717,97,290,699531252194437.0
41,699531252832172,699531252841672,424,14067,87,286,0.0
2,699531252845604,699531252853271,223,1224,101,262,0.0
0,699531252845271,699531252853937,17607,28120,157,339,699531252194437.0
1,699531252844854,699531252854437,4114,18190,115,314,0.0
20,699531252857672,699531252867338,2887,21177,199,402,0.0
21,699531252858672,699531252867338,18799,26947,160,342,699531252194437.0
22,699531252858088,699531252867755,1919,21967,139,342,0.0
31,699531252870672,699531252880338,1518,20965,83,286,0.0
32,699531252870755,699531252880338,17894,26851,76,279,699531252194437.0
33,699531252871088,699531252880755,174,16878,76,279,0.0
45,699531252883588,699531252892505,1722,23908,90,279,0.0
46,699531252884588,699531252893172,18288,27105,101,283,699531252194437.0
47,699531252884838,699531252893755,812,23212,108,293,0.0
17,699531252895891,699531252905224,4131,18214,83,279,0.0
18,699531252896224,699531252905391,16656,26638,118,311,699531252194437.0
29,699531252909505,699531252919255,381,24089,83,286,0.0
30,699531252909755,699531252919255,18353,26833,76,276,699531252194437.0
31,699531252913422,699531252919755,1609,23082,146,279,0.0
49,699531252923838,699531252930922,194,1286,115,262,0.0
45,699531252924255,699531252931172,284,1130,97,244,0.0
46,699531252922672,699531252931755,654,17351,83,276,0.0
47,699531252922922,699531252932172,17730,26983,90,283,699531252194437.0
48,699531252923088,699531252932588,3615,17377,66,265,0.0
7,699531252935771,699531252944771,15749,28425,160,349,699531252194437.0
6,699531252935354,699531252944937,4692,15137,171,370,0.0
8,699531252935937,699531252945521,5156,15422,150,353,0.0
25,699531252950088,699531252956255,273,1209,101,230,0.0
22,699531252948588,699531252958005,216,16774,104,304,0.0
23,699531252948922,699531252958422,16913,26341,108,307,699531252194437.0
24,699531252949088,699531252958838,2138,20235,111,318,0.0
37,699531252961672,699531252971005,933,14951,87,283,0.0
38,699531252962005,699531252971172,17855,27256,97,290,699531252194437.0
39,699531252962005,699531252971672,1344,21488,80,283,0.0
3,699531252974354,699531252983937,3598,16397,111,311,0.0
4,699531252974521,699531252984104,16285,27689,94,297,699531252194437.0
5,699531252974854,699531252984521,822,22706,104,307,0.0
22,699531252987588,699531252997255,2889,20844,108,311,0.0
23,699531252987922,699531252997422,18654,25233,118,318,699531252194437.0
24,699531252988505,699531252997838,332,12182,129,325,0.0
40,699531253002005,699531253008922,319,1274,87,234,0.0
37,699531253000588,699531253009755,3950,13734,73,265,0.0
38,699531253001005,699531253010172,17567,28573,69,262,699531252194437.0
39,699531253001172,699531253010672,5080,14274,90,290,0.0
9,699531253013271,699531253022271,746,21571,104,293,0.0
10,699531253013604,699531253022937,19376,27121,111,307,699531252194437.0
11,699531253013937,699531253023604,549,16523,104,307,0.0
34,699531253027005,699531253036172,15606,29322,97,290,699531252194437.0
33,699531253026588,699531253036255,3317,18350,87,290,0.0
35,699531253028338,699531253036672,395,12189,122,297,0.0
48,699531253041172,699531253048505,193,1430,101,255,0.0
20,699531253041255,699531253048505,312,1247,118,272,0.0
49,699531253039672,699531253049088,4928,18628,90,286,0.0
50,699531253040255,699531253049338,17494,26423,122,311,699531252194437.0
8,699531253053437,699531253061021,264,1026,108,269,0.0
9,699531253052354,699531253061854,2908,22941,111,311,0.0
10,699531253052771,699531253062104,18759,26896,122,318,699531252194437.0
11,699531253053021,699531253062521,812,21767,111,311,0.0
34,699531253065672,699531253075088,914,19651,94,290,0.0
35,699531253066005,699531253075172,17015,28538,87,279,699531252194437.0
36,699531253066088,699531253075672,4900,19033,73,276,0.0
2,699531253078354,699531253087437,1508,17314,115,307,0.0
3,699531253078771,699531253088104,17886,25727,97,293,699531252194437.0
4,699531253078937,699531253088437,883,19859,111,311,0.0
17,699531253091057,699531253100224,4182,20783,164,356,0.0
18,699531253091391,699531253100391,18563,25808,178,367,699531252194437.0
37,699531253106172,699531253112422,236,1149,115,248,0.0
34,699531253104588,699531253114005,983,18107,83,279,0.0
35,699531253105005,699531253114338,19392,28030,80,276,699531252194437.0
36,699531253105172,699531253114755,520,17677,80,279,0.0
48,699531253117588,699531253127088,991,12417,83,283,0.0
49,699531253118088,699531253127338,18721,27101,94,286,699531252194437.0
50,699531253118338,699531253127588,3847,16300,139,335,0.0
16,699531253131307,699531253137557,283,1238,118,248,0.0
14,699531253130391,699531253139391,18785,25467,129,318,699531252194437.0
15,699531253133557,699531253140224,2380,18503,325,465,0.0
28,699531253146005,699531253152172,456,1154,122,251,0.0
25,699531253143588,699531253153088,2443,23654,80,279,0.0
26,699531253144005,699531253153422,19759,27122,87,283,699531252194437.0
27,699531253144422,699531253153755,245,17936,87,283,0.0
40,699531253157922,699531253164088,222,1275,97,227,0.0
42,699531253157005,699531253166172,17599,25890,94,286,699531252194437.0
43,699531253157088,699531253166672,4329,15607,83,286,0.0
7,699531253170437,699531253177021,265,1107,111,251,0.0
4,699531253171437,699531253177771,184,657,132,265,0.0
11,699531253170854,699531253177854,496,1182,94,241,699531252194437.0
9,699531253169604,699531253178771,17363,27353,115,307,699531252194437.0
8,699531253169271,699531253179021,4769,21258,108,311,0.0
10,699531253170187,699531253179521,259,13234,115,311,0.0
30,699531253184922,699531253191672,293,1358,111,251,0.0
27,699531253182672,699531253192255,3233,21672,101,304,0.0
28,699531253183088,699531253192338,17124,25660,111,304,699531252194437.0
29,699531253183838,699531253192672,1310,19472,115,300,0.0
47,699531253197922,699531253204172,201,1141,108,241,0.0
48,699531253195755,699531253205172,3669,20385,90,290,0.0
49,699531253196588,699531253205172,18304,26349,111,293,699531252194437.0
50,699531253197005,699531253205588,1633,19432,122,300,0.0
17,699531253209057,699531253215807,211,1202,83,227,0.0
14,699531253207974,699531253217641,3383,23774,115,318,0.0
15,699531253208474,699531253217724,20125,26603,244,440,699531252194437.0
16,699531253208474,699531253218391,1497,17511,115,321,0.0
37,699531253222172,699531253229588,2266,19575,83,241,0.0
36,699531253222005,699531253231005,17417,26818,94,283,699531252194437.0
35,699531253221672,699531253231255,4249,21852,87,290,0.0
47,699531253234672,699531253243338,1647,18204,80,262,0.0
48,699531253235588,699531253244172,18733,25032,90,272,699531252194437.0
49,699531253235922,699531253244588,1866,20825,115,297,0.0
7,699531253248521,699531253255687,463,1369,111,262,0.0
9,699531253247687,699531253256687,16291,27357,118,307,699531252194437.0
8,699531253247354,699531253256771,4142,16807,94,290,0.0
10,699531253248187,699531253257437,4357,18372,195,388,0.0
26,699531253260672,699531253269422,1121,18166,97,283,0.0
27,699531253260922,699531253270255,18194,27536,101,297,699531252194437.0
41,699531253274005,699531253283005,17711,25983,87,276,699531252194437.0
40,699531253273755,699531253283255,1372,16138,94,293,0.0
42,699531253274088,699531253283672,644,21553,76,279,0.0
10,699531253286271,699531253295521,4125,19923,111,307,0.0
11,699531253286437,699531253296187,16280,26653,94,297,699531252194437.0
12,699531253286854,699531253296521,2648,15181,101,304,0.0
35,699531253299672,699531253308338,370,21557,94,276,0.0
36,699531253300005,699531253309172,16360,26134,90,283,699531252194437.0
37,699531253300172,699531253309588,1129,16728,108,307,0.0
4,699531253313604,699531253320021,311,1268,111,248,0.0
6,699531253312604,699531253321771,18141,26359,97,290,699531252194437.0
5,699531253312271,699531253322021,3671,19578,104,307,0.0
7,699531253312687,699531253322521,3141,19381,108,314,0.0
50,699531253326755,699531253333005,311,1226,125,255,0.0
19,699531253325505,699531253335172,2626,11540,101,304,0.0
20,699531253325922,699531253335422,17277,25784,111,311,699531252194437.0
21,699531253325922,699531253335755,3808,20331,101,307,0.0
40,699531253340088,699531253347255,473,1328,80,230,0.0
41,699531253338672,699531253348088,2818,15313,111,311,0.0
42,699531253339005,699531253348172,16032,28328,94,286,699531252194437.0
43,699531253339172,699531253348755,3925,17892,80,283,0.0
5,699531253353604,699531253359854,251,1299,125,255,0.0
3,699531253351604,699531253360771,16585,27600,111,304,699531252194437.0
2,699531253351354,699531253361021,3376,23533,101,304,0.0
4,699531253352187,699531253361437,1916,20755,101,293,0.0
20,699531253366505,699531253372922,269,1221,160,297,0.0
21,699531253364588,699531253373672,4114,18632,97,290,0.0
22,699531253364672,699531253374422,16935,26386,97,300,699531252194437.0
23,699531253365005,699531253374838,672,15249,90,297,0.0
45,699531253377588,699531253386922,1915,22623,76,272,0.0
46,699531253378005,699531253387172,19914,26863,80,272,699531252194437.0
47,699531253378088,699531253387588,688,19218,73,272,0.0
17,699531253389974,699531253399391,1195,21471,97,297,0.0
18,699531253390391,699531253399391,18270,26540,118,307,699531252194437.0
32,699531253404588,699531253412255,195,1221,94,255,0.0
29,699531253403588,699531253413172,504,13740,94,293,0.0
30,699531253403672,699531253413422,17890,25582,69,272,699531252194437.0
31,699531253404172,699531253413755,3829,17157,80,279,0.0
2,699531253417437,699531253424354,233,1254,111,255,0.0
6,699531253417854,699531253424854,208,1132,97,244,0.0
3,699531253416187,699531253425854,2777,22652,97,300,0.0
